,0
Al,0.1943789993781116
Mg,0.17293576234991345
Ca,0.15141342684596656
Na,0.14364680850520778
Si,0.1086964368128209
K,0.1073029308396897
Ba,0.07725505109889026
Fe,0.044370584169399756
